doc_id_1,doc_id_2,edit_type
60976,89969,punctuation
13460,89970,punctuation
52460,89971,punctuation
73658,89972,punctuation
7307,89973,punctuation
34646,89974,punctuation
13722,89975,punctuation
17980,89976,punctuation
7653,89977,punctuation
1375,89978,punctuation
33767,89979,punctuation
55457,89980,punctuation
68755,89981,punctuation
76155,89982,punctuation
37341,89983,punctuation
8943,89984,punctuation
43714,89985,punctuation
63126,89986,punctuation
76595,89987,punctuation
44364,89988,punctuation
34798,89989,punctuation
43828,89990,punctuation
30333,89991,punctuation
6197,89992,punctuation
68148,89993,punctuation
31205,89994,punctuation
57960,89995,punctuation
68592,89996,punctuation
2338,89997,punctuation
50150,89998,punctuation
41771,89999,punctuation
5588,90000,punctuation
68724,90001,punctuation
26601,90002,punctuation
14966,90003,punctuation
73586,90004,punctuation
31963,90005,punctuation
3947,90006,punctuation
70624,90007,punctuation
41019,90008,punctuation
19620,90009,punctuation
31586,90010,punctuation
74979,90011,punctuation
64545,90012,punctuation
70867,90013,punctuation
64735,90014,punctuation
56821,90015,punctuation
23552,90016,punctuation
58550,90017,punctuation
34400,90018,punctuation
22539,90019,punctuation
5028,90020,punctuation
47276,90021,punctuation
38734,90022,punctuation
44777,90023,punctuation
82084,90024,punctuation
35933,90025,punctuation
30017,90026,punctuation
51257,90027,punctuation
717,90028,punctuation
7774,90029,punctuation
13141,90030,punctuation
17793,90031,punctuation
78456,90032,punctuation
43267,90033,punctuation
73897,90034,punctuation
21629,90035,punctuation
2538,90036,punctuation
5449,90037,punctuation
69965,90038,punctuation
21316,90039,punctuation
75937,90040,punctuation
20306,90041,punctuation
10295,90042,punctuation
18291,90043,punctuation
19803,90044,punctuation
71795,90045,punctuation
24468,90046,punctuation
53405,90047,punctuation
50979,90048,punctuation
2454,90049,punctuation
48397,90050,punctuation
37776,90051,punctuation
45125,90052,punctuation
73859,90053,punctuation
2094,90054,punctuation
31096,90055,punctuation
77095,90056,punctuation
1310,90057,punctuation
48179,90058,punctuation
48148,90059,punctuation
44872,90060,punctuation
11308,90061,punctuation
75324,90062,punctuation
48622,90063,punctuation
47874,90064,punctuation
8482,90065,punctuation
53665,90066,punctuation
24605,90067,punctuation
47303,90068,punctuation
75386,90069,punctuation
33071,90070,punctuation
19701,90071,punctuation
27892,90072,punctuation
68730,90073,punctuation
24313,90074,punctuation
78680,90075,punctuation
17685,90076,punctuation
66267,90077,punctuation
14621,90078,punctuation
41772,90079,punctuation
76269,90080,punctuation
76379,90081,punctuation
73345,90082,punctuation
81956,90083,punctuation
81351,90084,punctuation
12591,90085,punctuation
80800,90086,punctuation
21691,90087,punctuation
46881,90088,punctuation
33477,90089,punctuation
61336,90090,punctuation
34376,90091,punctuation
58543,90092,punctuation
24238,90093,punctuation
51767,90094,punctuation
54865,90095,punctuation
47236,90096,punctuation
12766,90097,punctuation
41578,90098,punctuation
19623,90099,punctuation
34005,90100,punctuation
23504,90101,punctuation
44060,90102,punctuation
58670,90103,punctuation
10604,90104,punctuation
49042,90105,punctuation
48997,90106,punctuation
35136,90107,punctuation
46114,90108,punctuation
19457,90109,punctuation
54266,90110,punctuation
27122,90111,punctuation
26178,90112,punctuation
20671,90113,punctuation
76307,90114,punctuation
60258,90115,punctuation
77935,90116,punctuation
55955,90117,punctuation
76889,90118,punctuation
32011,90119,punctuation
206,90120,punctuation
47916,90121,punctuation
17888,90122,punctuation
4042,90123,punctuation
57814,90124,punctuation
53630,90125,punctuation
74397,90126,punctuation
12415,90127,punctuation
6844,90128,punctuation
50899,90129,punctuation
37931,90130,punctuation
81900,90131,punctuation
26125,90132,punctuation
56475,90133,punctuation
403,90134,punctuation
80389,90135,punctuation
30052,90136,punctuation
52947,90137,punctuation
80543,90138,punctuation
63570,90139,punctuation
64710,90140,punctuation
78631,90141,punctuation
55729,90142,punctuation
52857,90143,punctuation
53090,90144,punctuation
8001,90145,punctuation
40628,90146,punctuation
23075,90147,punctuation
21934,90148,punctuation
41997,90149,punctuation
15972,90150,punctuation
66057,90151,punctuation
81644,90152,punctuation
58887,90153,punctuation
20861,90154,punctuation
75396,90155,punctuation
51112,90156,punctuation
29859,90157,punctuation
16481,90158,punctuation
33487,90159,punctuation
2330,90160,punctuation
59982,90161,punctuation
41105,90162,punctuation
62897,90163,punctuation
45629,90164,punctuation
66587,90165,punctuation
28710,90166,punctuation
40929,90167,punctuation
74394,90168,punctuation
3744,90169,punctuation
64379,90170,punctuation
18010,90171,punctuation
35553,90172,punctuation
27133,90173,punctuation
48995,90174,punctuation
2035,90175,punctuation
37605,90176,punctuation
81707,90177,punctuation
56574,90178,punctuation
29703,90179,punctuation
876,90180,punctuation
28924,90181,punctuation
79838,90182,punctuation
50718,90183,punctuation
17441,90184,punctuation
33226,90185,punctuation
83300,90186,punctuation
75660,90187,punctuation
72578,90188,punctuation
26154,90189,punctuation
16429,90190,punctuation
51143,90191,punctuation
74002,90192,punctuation
62967,90193,punctuation
47340,90194,punctuation
61553,90195,punctuation
80314,90196,punctuation
17700,90197,punctuation
4034,90198,punctuation
78546,90199,punctuation
51934,90200,punctuation
55509,90201,punctuation
45216,90202,punctuation
40588,90203,punctuation
18678,90204,punctuation
38027,90205,punctuation
65369,90206,punctuation
34114,90207,punctuation
52059,90208,punctuation
78450,90209,punctuation
31602,90210,punctuation
60547,90211,punctuation
26482,90212,punctuation
23961,90213,punctuation
65088,90214,punctuation
59768,90215,punctuation
4949,90216,punctuation
53745,90217,punctuation
26541,90218,punctuation
69028,90219,punctuation
38334,90220,punctuation
55749,90221,punctuation
13598,90222,punctuation
40515,90223,punctuation
35427,90224,punctuation
21375,90225,punctuation
19749,90226,punctuation
27435,90227,punctuation
40282,90228,punctuation
17089,90229,punctuation
21474,90230,punctuation
45495,90231,punctuation
27412,90232,punctuation
75620,90233,punctuation
77722,90234,punctuation
20864,90235,punctuation
7862,90236,punctuation
13729,90237,punctuation
16579,90238,punctuation
33080,90239,punctuation
75336,90240,punctuation
37566,90241,punctuation
37167,90242,punctuation
24343,90243,punctuation
8006,90244,punctuation
36572,90245,punctuation
75090,90246,punctuation
48640,90247,punctuation
14136,90248,punctuation
54219,90249,punctuation
34152,90250,punctuation
43822,90251,punctuation
78089,90252,punctuation
73542,90253,punctuation
68763,90254,punctuation
81999,90255,punctuation
34165,90256,punctuation
14112,90257,punctuation
72706,90258,punctuation
73057,90259,punctuation
7415,90260,punctuation
3890,90261,punctuation
44758,90262,punctuation
55594,90263,punctuation
79614,90264,punctuation
63426,90265,punctuation
41630,90266,punctuation
76986,90267,punctuation
30001,90268,punctuation
15639,90269,punctuation
55738,90270,punctuation
55293,90271,punctuation
10960,90272,punctuation
77672,90273,punctuation
32780,90274,punctuation
71499,90275,punctuation
45067,90276,punctuation
19694,90277,punctuation
5286,90278,punctuation
1213,90279,punctuation
16521,90280,punctuation
50655,90281,punctuation
47847,90282,punctuation
3694,90283,punctuation
48834,90284,punctuation
43894,90285,punctuation
67679,90286,punctuation
77656,90287,punctuation
77645,90288,punctuation
52300,90289,punctuation
70657,90290,punctuation
14564,90291,punctuation
13767,90292,punctuation
80978,90293,punctuation
72590,90294,punctuation
25303,90295,punctuation
27687,90296,punctuation
42304,90297,punctuation
84209,90298,punctuation
72736,90299,punctuation
52748,90300,punctuation
18915,90301,punctuation
5378,90302,punctuation
10880,90303,punctuation
4282,90304,punctuation
83456,90305,punctuation
46458,90306,punctuation
27238,90307,punctuation
53963,90308,punctuation
74725,90309,punctuation
84630,90310,punctuation
15185,90311,punctuation
53946,90312,punctuation
27156,90313,punctuation
44353,90314,punctuation
11865,90315,punctuation
13511,90316,punctuation
18012,90317,punctuation
35825,90318,punctuation
30886,90319,punctuation
22433,90320,punctuation
28230,90321,punctuation
50421,90322,punctuation
57047,90323,punctuation
26080,90324,punctuation
26645,90325,punctuation
1495,90326,punctuation
68458,90327,punctuation
36769,90328,punctuation
54874,90329,punctuation
28205,90330,punctuation
66795,90331,punctuation
13335,90332,punctuation
80737,90333,punctuation
47573,90334,punctuation
83184,90335,punctuation
43643,90336,punctuation
32929,90337,punctuation
66759,90338,punctuation
30601,90339,punctuation
65376,90340,punctuation
75920,90341,punctuation
27792,90342,punctuation
74205,90343,punctuation
6705,90344,punctuation
74209,90345,punctuation
14179,90346,punctuation
34788,90347,punctuation
56649,90348,punctuation
83989,90349,punctuation
13297,90350,punctuation
4907,90351,punctuation
13096,90352,punctuation
42968,90353,punctuation
43336,90354,punctuation
15008,90355,punctuation
81463,90356,punctuation
37095,90357,punctuation
12823,90358,punctuation
31527,90359,punctuation
39716,90360,punctuation
74783,90361,punctuation
8506,90362,punctuation
12677,90363,punctuation
51323,90364,punctuation
62938,90365,punctuation
19553,90366,punctuation
42554,90367,punctuation
29489,90368,punctuation
17098,90369,punctuation
31196,90370,punctuation
18077,90371,punctuation
5189,90372,punctuation
74747,90373,punctuation
7102,90374,punctuation
61298,90375,punctuation
62471,90376,punctuation
71710,90377,punctuation
72321,90378,punctuation
30818,90379,punctuation
55615,90380,punctuation
32440,90381,punctuation
28504,90382,punctuation
81682,90383,punctuation
12753,90384,punctuation
43572,90385,punctuation
22895,90386,punctuation
38713,90387,punctuation
13371,90388,punctuation
58874,90389,punctuation
59076,90390,punctuation
26459,90391,punctuation
62389,90392,punctuation
34322,90393,punctuation
62782,90394,punctuation
24984,90395,punctuation
59336,90396,punctuation
20937,90397,punctuation
78997,90398,punctuation
28048,90399,punctuation
74709,90400,punctuation
52951,90401,punctuation
45975,90402,punctuation
56362,90403,punctuation
34360,90404,punctuation
51195,90405,punctuation
21909,90406,punctuation
17155,90407,punctuation
78192,90408,punctuation
70997,90409,punctuation
64249,90410,punctuation
14407,90411,punctuation
30725,90412,punctuation
79766,90413,punctuation
45255,90414,punctuation
74164,90415,punctuation
36244,90416,punctuation
970,90417,punctuation
40052,90418,punctuation
58466,90419,punctuation
27751,90420,punctuation
51835,90421,punctuation
29457,90422,punctuation
37925,90423,punctuation
75932,90424,punctuation
41275,90425,punctuation
3200,90426,punctuation
47228,90427,punctuation
4581,90428,punctuation
55894,90429,punctuation
3315,90430,punctuation
74999,90431,punctuation
81926,90432,punctuation
71879,90433,punctuation
2874,90434,punctuation
6324,90435,punctuation
6996,90436,punctuation
53347,90437,punctuation
81685,90438,punctuation
39421,90439,punctuation
59380,90440,punctuation
43465,90441,punctuation
84375,90442,punctuation
3442,90443,punctuation
72850,90444,punctuation
50066,90445,punctuation
13915,90446,punctuation
55148,90447,punctuation
35841,90448,punctuation
5722,90449,punctuation
44436,90450,punctuation
5826,90451,punctuation
8189,90452,punctuation
45749,90453,punctuation
15531,90454,punctuation
81329,90455,punctuation
1824,90456,punctuation
82602,90457,punctuation
68912,90458,punctuation
82627,90459,punctuation
12877,90460,punctuation
75082,90461,punctuation
70865,90462,punctuation
4511,90463,punctuation
27820,90464,punctuation
77603,90465,punctuation
76147,90466,punctuation
53984,90467,punctuation
36650,90468,punctuation
13200,90469,punctuation
14195,90470,punctuation
23681,90471,punctuation
15936,90472,punctuation
20380,90473,punctuation
72698,90474,punctuation
31340,90475,punctuation
30324,90476,punctuation
63317,90477,punctuation
79264,90478,punctuation
34067,90479,punctuation
52446,90480,punctuation
26752,90481,punctuation
6697,90482,punctuation
68426,90483,punctuation
69462,90484,punctuation
63967,90485,punctuation
9851,90486,punctuation
29951,90487,punctuation
17048,90488,punctuation
51618,90489,punctuation
60061,90490,punctuation
8697,90491,punctuation
32276,90492,punctuation
29921,90493,punctuation
15523,90494,punctuation
20372,90495,punctuation
56885,90496,punctuation
64339,90497,punctuation
55097,90498,punctuation
33597,90499,punctuation
79765,90500,punctuation
25160,90501,punctuation
72010,90502,punctuation
4841,90503,punctuation
72407,90504,punctuation
51182,90505,punctuation
